cycle,sum(ville collect each.S),sum(ville collect each.I),sum(ville collect each.Le),sum(ville collect each.Lf),sum(ville collect each.T),sum(ville collect each.K),sum(ville collect each.R1),sum(ville collect each.R2)
1674,33.32784296583351,5339.132729104038,1999.4600181574892,1416.1547868002465,70.01897801292984,210.0569340387895,801.9825785808612,238.28006127183377
1675,33.33273782741224,5338.191033166337,1999.2189129709454,1415.7591259687733,70.06800301063167,210.204009031895,801.8479793821393,238.27519327414564
1676,33.33771412666097,5337.237767380656,1998.9771219787099,1415.366164105265,70.11659539867074,210.34978619601225,801.724866642927,238.2706821265064
1677,33.34277085046347,5336.273951768372,1998.7346047094932,1414.9758635904536,70.16475705982971,210.49427117948915,801.612307695938,238.266517017044
1678,33.34790657023928,5335.300524963368,1998.4913261739387,1414.588186941524,70.21248996143731,210.63746988431194,801.5094459450594,238.26268651345666
1679,33.35311951722477,5334.318350714207,1998.2472563478805,1414.2030968531,70.25979614700319,210.7793884410096,801.4154946508073,238.25917874051038
1680,33.358407648153815,5333.328223868096,1998.00236970185,1413.8205562337178,70.3066777285325,210.9200331855975,801.3297312220849,238.2559815320979
1681,33.36376870240953,5332.330875877502,1997.7566447727506,1413.440528238207,70.35313687946545,211.05941063839637,801.2514919733775,238.25308256088323
1682,33.36920025160758,5331.32697986713,1997.5100637739556,1413.0629762963524,70.39917582819236,211.19752748457705,801.180167309735,238.25046944822725
1683,33.37469974247131,5330.317155296108,1997.2626122404367,1412.6878641381804,70.44479685209757,211.3343905562927,801.1151973048893,238.24812985679793
1684,33.38026453376895,5280.301972247434,1979.0142787058144,1400.315155816183,70.49000227209058,211.47000681627173,795.0560676406045,238.2460515680013
1685,33.38769669259461,5278.788695108082,1978.7593122503372,1399.939509083774,70.52988636427746,211.5896590928324,795.5343690990848,238.24736868132067
1686,33.39529251054217,5277.316839499623,1978.5015200889925,1399.5662030307453,70.56934662200945,211.70803986602834,795.973487958491,238.2493293093621
1687,33.403017299870925,5275.88308326528,1978.2411526011354,1399.195188011023,70.60838992872036,211.8251697861611,796.3766542827175,238.25181655307588
1688,33.410840998918914,5274.484374467226,1977.978437320776,1398.82641691303,70.64702280296419,211.94106840889253,796.7468308554769,238.25472898554102
1689,33.418737641155154,5273.117909313137,1977.713580992053,1398.4598449518603,70.68525142674369,212.05575428023104,797.0867355156124,238.25797885676897
1690,33.42668488094262,5271.781111911749,1977.446771441263,1398.0954294799176,70.72308167153635,212.1692450146091,797.3988615945277,238.2614904933074
1691,33.43466357016901,5270.471615701737,1977.17817928185,1397.733129814372,70.76051912220818,212.28155736662455,797.6854966214414,238.26519887222312
1692,33.44265738049717,5269.187246412138,1976.9079594672767,1397.372907079941,70.79756909898921,212.39270729696767,797.9487394470702,238.26904835115639
1693,33.45065246652079,5267.92600642503,1976.636252705353,1397.0147240656202,70.83423667767048,212.50271003301145,798.1905159226976,238.27299153803412
